timestamp,temperature,radiation,gas,humidity,pressure,energy_consumption,anomaly
2025-01-24 12:03:00,292.55,0.3505,0.02,40.25,100.01,43.12,0
2025-01-24 12:04:00,299.57,0.4296,0.02,41.73,104.3,39.39,0
2025-01-24 12:05:00,300.59,0.3732,0.02,44.45,108.84,38.88,0
2025-01-24 12:06:00,314.55,0.1891,0.02,49.03,101.2,43.13,0
2025-01-24 12:07:00,290.38,0.2476,0.02,46.01,108.02,37.72,0
2025-01-24 12:08:00,299.77,0.4028,0.02,43.17,108.17,35.11,0
2025-01-24 12:09:00,291.37,0.4677,0.01,47.34,105.71,41.24,0
2025-01-24 12:10:00,309.96,0.1415,0.02,41.64,107.5,43.99,0
2025-01-24 12:11:00,300.04,0.3484,0.01,54.58,102.01,41.38,0
2025-01-24 12:12:00,303.08,0.2993,0.02,55.52,103.45,39.62,0
2025-01-24 12:13:00,312.34,0.486,0.02,53.04,107.32,35.85,0
2025-01-24 12:14:00,311.7,0.1603,0.01,55.64,109.75,44.81,0
2025-01-24 12:15:00,311.89,0.1861,0.02,47.13,107.02,38.45,0
2025-01-24 12:16:00,300.05,0.1335,0.02,43.52,103.48,39.45,0
2025-01-24 12:17:00,314.66,0.2952,0.02,48.82,101.25,40.66,0
2025-01-24 12:18:00,299.53,0.3257,0.02,54.77,105.63,35.72,0
2025-01-24 12:19:00,290.22,0.304,0.01,43.43,108.63,44.35,0
2025-01-24 12:20:00,311.75,0.4066,0.02,53.76,108.88,41.03,0
2025-01-24 12:21:00,298.98,0.1747,0.02,57.41,102.32,39.29,0
2025-01-24 12:22:00,313.52,0.1716,0.02,52.89,105.3,42.28,0
2025-01-24 12:23:00,306.1,0.3726,0.02,46.85,107.0,35.62,0
2025-01-24 12:24:00,314.52,0.1525,0.01,55.77,109.36,36.78,0
2025-01-24 12:25:00,304.02,0.4609,0.01,46.05,104.05,44.19,0
2025-01-24 12:26:00,297.3,0.3224,0.02,55.18,107.0,38.45,0
2025-01-24 12:27:00,301.33,0.1989,0.01,50.45,103.79,35.29,0
2025-01-24 12:28:00,304.99,0.2961,0.02,46.12,109.72,37.94,0
2025-01-24 12:29:00,293.36,0.4297,0.02,52.28,104.32,40.44,0
2025-01-24 12:30:00,311.32,0.4004,0.02,59.87,100.41,40.91,0
2025-01-24 12:31:00,311.08,0.4509,0.02,44.4,109.08,36.09,0
2025-01-24 12:32:00,301.24,0.2663,0.02,49.94,103.69,40.04,0
2025-01-24 12:33:00,309.18,0.2445,0.02,41.84,107.56,36.08,0
2025-01-24 12:34:00,292.61,0.2515,0.02,45.94,107.25,40.51,0
2025-01-24 12:35:00,298.91,0.1935,0.02,49.04,102.88,36.62,0
2025-01-24 12:36:00,298.41,0.1958,0.02,53.34,100.3,44.7,0
2025-01-24 12:37:00,292.48,0.2534,0.02,49.39,100.69,38.94,0
2025-01-24 12:38:00,291.12,0.483,0.01,53.8,104.73,37.88,0
2025-01-24 12:39:00,291.61,0.1009,0.02,45.84,108.79,40.87,0
2025-01-24 12:40:00,294.46,0.371,0.02,40.54,100.45,41.39,0
2025-01-24 12:41:00,305.63,0.2065,0.02,56.26,105.24,35.51,0
2025-01-24 12:42:00,309.02,0.4107,0.02,52.7,109.14,39.26,0
2025-01-24 12:43:00,306.82,0.1993,0.01,57.78,109.29,35.95,0
2025-01-24 12:44:00,291.82,0.2731,0.02,50.69,109.95,42.21,0
2025-01-24 12:45:00,314.33,0.3617,0.02,54.85,108.34,44.38,0
2025-01-24 12:46:00,307.05,0.2995,0.02,52.55,101.23,38.83,0
2025-01-24 12:47:00,299.28,0.3923,0.01,48.05,102.6,40.69,0
2025-01-24 12:48:00,296.1,0.3951,0.01,41.7,106.38,43.29,0
2025-01-24 12:49:00,293.14,0.493,0.02,54.31,101.32,37.05,0
2025-01-24 12:50:00,311.14,0.3147,0.02,43.13,109.31,42.8,0
2025-01-24 12:51:00,307.85,0.4802,0.02,45.82,102.28,44.87,0
2025-01-24 12:52:00,300.38,0.3865,0.01,45.58,105.8,41.82,0
2025-01-24 12:53:00,293.23,0.3353,0.02,56.13,105.28,36.81,0
2025-01-24 12:54:00,314.58,0.2797,0.02,59.42,109.35,41.65,0
2025-01-24 12:55:00,294.32,0.1658,0.02,42.98,106.76,43.78,0
2025-01-24 12:56:00,297.64,0.3158,0.01,45.05,101.53,36.58,0
2025-01-24 12:57:00,299.38,0.3297,0.01,47.32,101.78,40.4,0
2025-01-24 12:58:00,304.48,0.1357,0.02,49.32,109.99,42.65,0
2025-01-24 12:59:00,313.54,0.3826,0.01,57.66,105.12,43.97,0
2025-01-24 13:00:00,304.05,0.3909,0.01,50.08,108.99,36.11,0
2025-01-24 13:01:00,307.59,0.4104,0.02,42.87,104.78,42.45,0
2025-01-24 13:02:00,312.59,0.4561,0.01,46.75,101.28,43.84,0
2025-01-24 13:03:00,298.01,0.499,0.02,42.69,103.09,37.19,0
2025-01-24 13:04:00,292.82,0.2774,0.02,40.26,104.72,42.18,0
2025-01-24 13:05:00,311.28,0.2373,0.01,59.19,102.31,43.99,0
2025-01-24 13:06:00,290.65,0.3104,0.02,44.65,102.2,39.84,0
2025-01-24 13:07:00,314.43,0.3678,0.02,57.64,101.32,40.32,0
2025-01-24 13:08:00,308.7,0.3182,0.02,49.91,109.75,37.11,0
2025-01-24 13:09:00,303.91,0.4273,0.01,51.71,106.82,44.45,0
2025-01-24 13:10:00,298.93,0.1454,0.01,59.14,107.58,41.2,0
2025-01-24 13:11:00,295.48,0.3375,0.02,46.52,109.78,38.86,0
2025-01-24 13:12:00,296.45,0.2894,0.02,59.45,101.89,38.37,0
2025-01-24 13:13:00,313.87,0.342,0.01,48.01,107.27,36.09,0
2025-01-24 13:14:00,300.51,0.2492,0.01,52.26,105.11,35.38,0
2025-01-24 13:15:00,298.13,0.1274,0.02,55.04,102.93,40.21,0
2025-01-24 13:16:00,306.07,0.45,0.02,41.77,100.99,38.33,0
2025-01-24 13:17:00,305.29,0.149,0.02,57.89,109.85,38.73,0
2025-01-24 13:18:00,290.4,0.3317,0.02,56.25,108.17,40.05,0
2025-01-24 13:19:00,292.36,0.484,0.02,46.81,104.0,38.53,0
2025-01-24 13:20:00,308.31,0.2932,0.01,52.32,101.58,35.06,0
2025-01-24 13:21:00,308.43,0.3107,0.02,55.51,103.76,39.82,0
2025-01-24 13:22:00,306.71,0.2691,0.01,58.46,108.75,44.39,0
2025-01-24 13:23:00,290.67,0.4516,0.02,49.1,108.4,42.21,0
2025-01-24 13:24:00,310.2,0.4632,0.01,48.42,100.78,42.26,0
2025-01-24 13:25:00,295.37,0.1372,0.02,59.19,103.34,44.01,0
2025-01-24 13:26:00,309.04,0.4995,0.02,44.98,106.69,36.67,0
2025-01-24 13:27:00,296.82,0.4061,0.02,46.6,108.16,39.52,0
2025-01-24 13:28:00,303.12,0.1603,0.02,43.54,108.05,35.9,0
2025-01-24 13:29:00,308.71,0.4232,0.01,41.7,100.66,40.52,0
2025-01-24 13:30:00,314.91,0.4939,0.02,56.39,104.38,37.98,0
2025-01-24 13:31:00,303.65,0.2815,0.02,42.16,107.29,36.58,0
2025-01-24 13:32:00,302.15,0.1152,0.02,58.78,104.1,39.79,0
2025-01-24 13:33:00,302.37,0.2645,0.01,58.34,102.21,41.1,0
2025-01-24 13:34:00,296.66,0.1539,0.02,44.97,101.51,38.0,0
2025-01-24 13:35:00,308.0,0.3457,0.01,49.05,109.92,37.6,0
2025-01-24 13:36:00,305.65,0.355,0.02,55.44,109.87,43.2,0
2025-01-24 13:37:00,293.57,0.333,0.02,51.15,105.57,35.39,0
2025-01-24 13:38:00,300.43,0.4306,0.02,44.71,105.27,44.37,0
2025-01-24 13:39:00,291.31,0.3645,0.02,59.16,107.55,35.35,0
2025-01-24 13:40:00,313.08,0.1981,0.02,42.1,101.39,40.3,0
2025-01-24 13:41:00,304.13,0.1326,0.02,49.52,107.4,37.17,0
2025-01-24 13:42:00,299.33,0.3595,0.02,41.74,102.25,35.35,0
2025-01-24 13:43:00,312.78,0.1275,0.02,40.41,105.31,41.96,0
2025-01-24 13:44:00,290.81,0.4197,0.02,55.41,106.97,43.23,0
2025-01-24 13:45:00,303.59,0.1881,0.01,58.47,100.6,40.44,0
2025-01-24 13:46:00,308.07,0.2009,0.01,56.37,107.61,40.32,0
2025-01-24 13:47:00,291.1,0.1081,0.02,56.87,104.71,44.77,0
2025-01-24 13:48:00,309.31,0.2399,0.02,54.32,105.76,44.86,0
2025-01-24 13:49:00,303.16,0.3511,0.01,58.45,109.79,36.94,0
2025-01-24 13:50:00,309.93,0.4411,0.02,52.85,103.01,44.42,0
2025-01-24 13:51:00,310.05,0.381,0.01,41.95,107.91,38.0,0
2025-01-24 13:52:00,294.34,0.4551,0.02,42.32,104.21,42.76,0
2025-01-24 13:53:00,314.13,0.4789,0.02,40.33,105.24,39.68,0
2025-01-24 13:54:00,299.23,0.1545,0.02,46.11,106.71,38.08,0
2025-01-24 13:55:00,311.18,0.1134,0.01,44.17,100.4,42.61,0
2025-01-24 13:56:00,306.26,0.1863,0.01,45.51,103.64,42.98,0
2025-01-24 13:57:00,297.52,0.2978,0.01,49.07,106.11,41.31,0
2025-01-24 13:58:00,308.62,0.3895,0.02,49.24,102.05,41.83,0
2025-01-24 13:59:00,299.32,0.2415,0.02,59.29,103.95,35.59,0
2025-01-24 14:00:00,304.88,0.3272,0.02,48.87,102.92,44.24,0
2025-01-24 14:01:00,294.08,0.4601,0.01,47.76,103.93,35.86,0
2025-01-24 14:02:00,293.78,0.2232,0.02,49.96,100.68,44.5,0
2025-01-24 14:03:00,311.12,0.1168,0.02,57.28,108.11,35.22,0
2025-01-24 14:04:00,301.68,0.2296,0.02,45.49,109.04,43.19,0
2025-01-24 14:05:00,295.62,0.3163,0.01,50.76,101.88,39.42,0
2025-01-24 14:06:00,311.81,0.1377,0.02,57.17,109.05,37.99,0
2025-01-24 14:07:00,303.5,0.107,0.02,44.3,105.25,42.41,0
2025-01-24 14:08:00,298.65,0.4862,0.02,45.03,100.16,36.24,0
2025-01-24 14:09:00,298.11,0.3755,0.01,43.86,107.4,38.05,0
2025-01-24 14:10:00,291.3,0.2262,0.02,48.86,106.13,38.04,0
2025-01-24 14:11:00,298.97,0.4309,0.02,54.98,106.6,39.11,0
2025-01-24 14:12:00,314.07,0.4468,0.01,46.33,103.0,44.82,0
2025-01-24 14:13:00,304.89,0.1525,0.01,59.9,107.14,44.61,0
2025-01-24 14:14:00,292.62,0.2937,0.02,47.92,100.9,41.31,0
2025-01-24 14:15:00,304.98,0.1647,0.02,42.65,108.55,42.83,0
2025-01-24 14:16:00,299.86,0.2907,0.02,54.83,108.69,36.47,0
2025-01-24 14:17:00,306.29,0.4747,0.02,55.77,109.59,36.36,0
2025-01-24 14:18:00,311.76,0.1814,0.02,51.97,105.94,41.16,0
2025-01-24 14:19:00,295.24,0.1326,0.02,55.92,104.22,43.47,0
2025-01-24 14:20:00,295.4,0.1211,0.01,42.64,106.36,38.23,0
2025-01-24 14:21:00,310.21,0.2912,0.01,59.3,105.68,40.31,0
2025-01-24 14:22:00,293.09,0.1985,0.01,52.45,102.95,42.15,0
2025-01-24 14:23:00,295.74,0.3648,0.02,41.37,108.65,43.15,0
2025-01-24 14:24:00,312.56,0.1878,0.01,49.66,104.74,40.95,0
2025-01-24 14:25:00,291.56,0.1933,0.02,57.39,104.5,35.14,0
2025-01-24 14:26:00,294.41,0.484,0.02,59.43,104.1,36.29,0
2025-01-24 14:27:00,293.78,0.1173,0.02,49.08,108.72,37.1,0
2025-01-24 14:28:00,300.65,0.1995,0.02,56.54,103.08,37.77,0
2025-01-24 14:29:00,312.39,0.4586,0.02,54.55,108.59,38.66,0
2025-01-24 14:30:00,295.61,0.2227,0.01,40.92,101.03,44.92,0
2025-01-24 14:31:00,296.04,0.2211,0.02,44.33,103.09,43.19,0
2025-01-24 14:32:00,295.02,0.2927,0.02,40.65,102.9,43.25,0
2025-01-24 14:33:00,294.43,0.3027,0.01,47.96,105.48,35.41,0
2025-01-24 14:34:00,292.22,0.2765,0.01,45.88,106.85,35.01,0
2025-01-24 14:35:00,302.6,0.4083,0.01,43.93,105.1,43.42,0
2025-01-24 14:36:00,306.09,0.1097,0.02,59.25,105.2,39.43,0
2025-01-24 14:37:00,299.27,0.3377,0.02,58.22,109.67,41.65,0
2025-01-24 14:38:00,298.66,0.16,0.01,45.89,109.15,38.34,0
2025-01-24 14:39:00,309.39,0.3569,0.02,47.58,109.15,35.96,0
2025-01-24 14:40:00,306.81,0.384,0.01,54.73,106.25,37.39,0
2025-01-24 14:41:00,299.39,0.4424,0.02,42.33,105.05,38.81,0
2025-01-24 14:42:00,307.9,0.1821,0.02,43.1,103.95,40.25,0
2025-01-24 14:43:00,296.88,0.3931,0.02,45.3,102.64,37.07,0
2025-01-24 14:44:00,297.51,0.136,0.02,47.66,107.22,38.75,0
2025-01-24 14:45:00,306.12,0.4051,0.01,40.69,102.11,35.36,0
2025-01-24 14:46:00,299.91,0.3578,0.01,50.01,103.14,44.44,0
2025-01-24 14:47:00,308.83,0.1375,0.02,55.65,105.65,41.4,0
2025-01-24 14:48:00,297.53,0.1973,0.02,41.21,102.8,37.89,0
2025-01-24 14:49:00,302.46,0.2544,0.02,55.41,101.11,42.29,0
2025-01-24 14:50:00,293.87,0.3872,0.01,59.49,106.32,41.22,0
2025-01-24 14:51:00,295.41,0.2453,0.02,45.19,104.95,36.6,0
2025-01-24 14:52:00,307.69,0.4866,0.02,48.7,105.13,39.81,0
2025-01-24 14:53:00,292.43,0.2558,0.02,58.28,100.59,36.88,0
2025-01-24 14:54:00,311.43,0.3764,0.02,54.07,103.79,42.15,0
2025-01-24 14:55:00,299.63,0.2428,0.02,47.53,105.29,44.34,0
2025-01-24 14:56:00,295.68,0.4935,0.02,50.35,108.96,35.14,0
2025-01-24 14:57:00,292.08,0.3741,0.02,48.14,107.4,40.53,0
2025-01-24 14:58:00,305.15,0.2681,0.01,43.61,100.02,36.03,0
2025-01-24 14:59:00,311.93,0.4074,0.01,47.46,107.94,41.39,0
2025-01-24 15:00:00,300.2,0.1964,0.02,57.79,106.96,35.38,0
2025-01-24 15:01:00,313.66,0.3542,0.02,52.17,107.2,41.46,0
2025-01-24 15:02:00,297.96,0.3242,0.02,48.16,104.64,40.76,0
2025-01-24 15:03:00,304.88,0.1632,0.01,44.24,103.8,39.13,0
2025-01-24 15:04:00,311.36,0.4371,0.02,55.43,109.53,37.49,0
2025-01-24 15:05:00,302.69,0.2571,0.01,55.31,107.29,35.1,0
2025-01-24 15:06:00,308.21,0.1106,0.02,53.68,108.32,37.25,0
2025-01-24 15:07:00,290.94,0.3926,0.01,51.8,109.63,36.6,0
2025-01-24 15:08:00,292.27,0.3608,0.02,50.88,108.9,43.82,0
2025-01-24 15:09:00,311.05,0.4922,0.02,55.96,101.65,37.47,0
2025-01-24 15:10:00,309.61,0.2376,0.01,55.65,105.24,39.37,0
2025-01-24 15:11:00,290.69,0.4567,0.02,46.75,102.49,35.39,0
2025-01-24 15:12:00,301.1,0.2702,0.02,50.03,103.21,39.04,0
2025-01-24 15:13:00,296.05,0.2611,0.02,54.31,102.98,38.74,0
2025-01-24 15:14:00,303.65,0.474,0.02,41.93,100.69,38.81,0
2025-01-24 15:15:00,297.07,0.3204,0.02,59.66,106.69,36.62,0
2025-01-24 15:16:00,305.42,0.2123,0.02,53.27,103.34,35.31,0
2025-01-24 15:17:00,298.36,0.1591,0.02,43.22,102.8,35.62,0
2025-01-24 15:18:00,304.87,0.4498,0.02,54.88,100.81,43.03,0
2025-01-24 15:19:00,294.52,0.474,0.02,46.58,107.67,44.99,0
2025-01-24 15:20:00,293.71,0.4237,0.02,45.19,103.9,39.08,0
2025-01-24 15:21:00,307.78,0.1317,0.02,53.19,101.24,39.57,0
2025-01-24 15:22:00,301.8,0.1218,0.02,46.54,106.62,41.71,0
2025-01-24 15:23:00,297.93,0.2724,0.01,46.25,107.75,44.41,0
2025-01-24 15:24:00,296.63,0.3954,0.02,58.82,105.11,39.38,0
2025-01-24 15:25:00,292.59,0.1346,0.02,53.78,105.42,35.96,0
2025-01-24 15:26:00,291.18,0.3524,0.01,55.25,107.33,42.45,0
2025-01-24 15:27:00,309.35,0.2378,0.02,59.48,107.54,43.76,0
2025-01-24 15:28:00,309.99,0.1626,0.01,51.37,106.84,36.41,0
2025-01-24 15:29:00,302.68,0.2293,0.02,48.64,107.85,44.03,0
2025-01-24 15:30:00,295.14,0.4598,0.02,50.95,106.48,42.31,0
2025-01-24 15:31:00,293.85,0.2491,0.01,48.93,101.0,42.12,0
2025-01-24 15:32:00,305.27,0.217,0.02,48.13,100.13,37.31,0
2025-01-24 15:33:00,293.37,0.3581,0.02,47.96,102.25,42.54,0
2025-01-24 15:34:00,310.4,0.335,0.02,40.64,107.42,42.8,0
2025-01-24 15:35:00,299.41,0.2291,0.01,40.55,104.18,42.5,0
2025-01-24 15:36:00,298.84,0.4765,0.01,40.36,108.32,41.02,0
2025-01-24 15:37:00,297.6,0.3927,0.02,56.88,109.89,42.59,0
2025-01-24 15:38:00,291.74,0.3909,0.02,42.63,106.29,38.97,0
2025-01-24 15:39:00,313.45,0.1234,0.02,53.28,106.52,36.55,0
2025-01-24 15:40:00,292.96,0.1223,0.01,53.73,109.46,40.27,0
2025-01-24 15:41:00,307.76,0.4421,0.01,44.44,107.04,39.53,0
2025-01-24 15:42:00,303.23,0.1297,0.01,40.68,108.96,43.35,0
2025-01-24 15:43:00,298.02,0.1198,0.02,45.78,106.71,37.46,0
2025-01-24 15:44:00,308.65,0.1932,0.02,53.47,102.04,35.61,0
2025-01-24 15:45:00,290.7,0.3969,0.02,41.94,100.19,43.13,0
2025-01-24 15:46:00,290.46,0.4433,0.02,56.26,101.86,42.01,0
2025-01-24 15:47:00,308.04,0.3737,0.01,46.86,101.4,36.62,0
2025-01-24 15:48:00,297.11,0.4242,0.02,54.84,101.05,41.98,0
2025-01-24 15:49:00,298.53,0.425,0.02,42.98,107.93,36.33,0
2025-01-24 15:50:00,294.4,0.1366,0.02,41.46,104.7,40.49,0
2025-01-24 15:51:00,297.24,0.3502,0.02,49.22,103.38,40.83,0
2025-01-24 15:52:00,306.71,0.4748,0.02,55.1,100.87,39.44,0
2025-01-24 15:53:00,295.55,0.3365,0.02,42.38,102.09,44.98,0
2025-01-24 15:54:00,299.51,0.1022,0.02,54.59,107.63,39.47,0
2025-01-24 15:55:00,307.29,0.1372,0.01,45.37,109.51,35.24,0
2025-01-24 15:56:00,295.02,0.4987,0.02,51.94,107.06,35.46,0
2025-01-24 15:57:00,312.82,0.3529,0.01,49.86,103.91,38.16,0
2025-01-24 15:58:00,290.02,0.3314,0.02,56.73,105.71,36.36,0
2025-01-24 15:59:00,299.13,0.4101,0.01,50.61,100.62,40.33,0
2025-01-24 16:00:00,311.26,0.32,0.01,40.58,107.72,38.48,0
2025-01-24 16:01:00,305.98,0.2813,0.01,46.57,107.85,38.66,0
2025-01-24 16:02:00,299.85,0.1264,0.01,58.86,103.9,36.64,0
2025-01-24 16:03:00,302.14,0.2061,0.01,41.32,109.77,43.21,0
2025-01-24 16:04:00,314.44,0.3737,0.01,59.39,101.18,39.98,0
2025-01-24 16:05:00,291.71,0.1188,0.02,43.23,101.71,38.0,0
2025-01-24 16:06:00,298.16,0.4259,0.01,56.35,102.17,38.46,0
2025-01-24 16:07:00,299.28,0.1503,0.02,53.69,101.68,38.96,0
2025-01-24 16:08:00,290.41,0.2419,0.01,49.32,107.96,44.82,0
2025-01-24 16:09:00,314.34,0.3573,0.01,43.81,100.2,41.54,0
2025-01-24 16:10:00,302.31,0.4539,0.02,49.11,105.75,42.66,0
2025-01-24 16:11:00,308.11,0.1665,0.02,42.76,105.4,40.31,0
2025-01-24 16:12:00,298.81,0.2913,0.01,44.71,103.9,37.46,0
2025-01-24 16:13:00,298.31,0.138,0.02,59.53,102.61,44.75,0
2025-01-24 16:14:00,304.38,0.3189,0.02,40.61,105.25,42.94,0
2025-01-24 16:15:00,308.86,0.267,0.02,43.56,101.89,40.02,0
2025-01-24 16:16:00,290.12,0.2549,0.01,56.03,102.65,41.74,0
2025-01-24 16:17:00,302.06,0.3877,0.02,44.21,108.17,40.08,0
2025-01-24 16:18:00,299.95,0.3399,0.02,45.37,102.4,35.71,0
2025-01-24 16:19:00,292.03,0.3891,0.02,55.14,102.16,37.4,0
2025-01-24 16:20:00,293.0,0.4601,0.02,47.26,108.63,38.62,0
2025-01-24 16:21:00,300.39,0.2025,0.01,46.68,108.92,44.23,0
2025-01-24 16:22:00,294.42,0.4338,0.01,59.59,105.59,43.47,0
2025-01-24 16:23:00,311.02,0.457,0.02,48.46,104.32,40.35,0
2025-01-24 16:24:00,311.82,0.1057,0.02,58.61,101.42,41.27,0
2025-01-24 16:25:00,300.2,0.4396,0.02,45.35,100.21,35.89,0
2025-01-24 16:26:00,295.29,0.1777,0.02,55.23,109.12,44.25,0
2025-01-24 16:27:00,311.04,0.5,0.02,50.88,106.75,36.87,0
2025-01-24 16:28:00,293.07,0.4186,0.01,55.18,104.48,38.34,0
2025-01-24 16:29:00,303.51,0.1691,0.02,53.63,109.55,40.27,0
2025-01-24 16:30:00,297.89,0.4769,0.01,56.25,104.67,43.25,0
2025-01-24 16:31:00,314.11,0.4537,0.01,40.57,100.03,38.61,0
2025-01-24 16:32:00,296.26,0.4289,0.01,50.1,100.36,36.79,0
2025-01-24 16:33:00,293.71,0.442,0.02,47.33,101.41,38.35,0
2025-01-24 16:34:00,296.61,0.2507,0.02,49.25,100.86,40.49,0
2025-01-24 16:35:00,304.2,0.2885,0.02,42.05,109.22,36.72,0
2025-01-24 16:36:00,312.49,0.2686,0.02,52.66,103.59,41.93,0
2025-01-24 16:37:00,295.85,0.498,0.01,56.86,101.52,43.94,0
2025-01-24 16:38:00,314.98,0.3159,0.02,41.65,103.01,42.13,0
2025-01-24 16:39:00,310.42,0.2534,0.01,57.42,106.44,37.51,0
2025-01-24 16:40:00,291.06,0.316,0.01,53.96,103.39,37.01,0
2025-01-24 16:41:00,301.59,0.2295,0.02,52.07,104.24,39.84,0
2025-01-24 16:42:00,312.76,0.3969,0.02,43.83,102.08,44.62,0
2025-01-24 16:43:00,300.52,0.4417,0.02,48.21,102.11,40.33,0
2025-01-24 16:44:00,296.25,0.1178,0.02,48.02,106.92,41.23,0
2025-01-24 16:45:00,291.36,0.3592,0.02,41.37,102.6,43.9,0
2025-01-24 16:46:00,308.0,0.4837,0.02,41.99,104.01,38.02,0
2025-01-24 16:47:00,303.95,0.1526,0.02,57.62,102.74,39.21,0
2025-01-24 16:48:00,302.33,0.1789,0.02,43.6,105.09,36.2,0
2025-01-24 16:49:00,307.5,0.1835,0.01,44.87,105.03,44.75,0
2025-01-24 16:50:00,314.27,0.2555,0.02,49.49,103.4,40.52,0
2025-01-24 16:51:00,297.25,0.1767,0.02,44.91,109.68,39.53,0
2025-01-24 16:52:00,308.62,0.2221,0.02,59.63,107.56,39.77,0
2025-01-24 16:53:00,295.8,0.2039,0.02,50.5,108.79,35.53,0
2025-01-24 16:54:00,303.95,0.1445,0.02,41.77,103.15,39.38,0
2025-01-24 16:55:00,295.44,0.4425,0.01,48.68,108.93,36.47,0
2025-01-24 16:56:00,293.9,0.3391,0.01,56.99,104.65,41.37,0
2025-01-24 16:57:00,310.4,0.3663,0.02,46.64,101.63,36.84,0
2025-01-24 16:58:00,296.58,0.2263,0.01,56.56,103.32,38.04,0
2025-01-24 16:59:00,309.53,0.4479,0.02,48.02,100.56,35.35,0
2025-01-24 17:00:00,308.26,0.2523,0.02,54.72,108.85,40.2,0
2025-01-24 17:01:00,304.42,0.4619,0.02,42.77,100.98,38.63,0
2025-01-24 17:02:00,303.69,0.3389,0.02,50.21,109.71,35.58,0
2025-01-24 17:03:00,292.39,0.334,0.01,47.86,101.95,35.38,0
2025-01-24 17:04:00,295.85,0.1067,0.01,40.92,109.46,43.9,0
2025-01-24 17:05:00,294.02,0.3352,0.02,51.66,104.45,44.05,0
2025-01-24 17:06:00,305.05,0.1295,0.01,54.96,102.23,41.21,0
2025-01-24 17:07:00,292.72,0.3798,0.01,58.6,103.49,38.19,0
2025-01-24 17:08:00,290.04,0.4672,0.02,59.98,104.44,39.32,0
2025-01-24 17:09:00,309.63,0.389,0.02,44.41,103.87,35.98,0
2025-01-24 17:10:00,312.06,0.3946,0.01,44.29,109.45,44.07,0
2025-01-24 17:11:00,292.97,0.4591,0.01,56.46,103.01,40.75,0
2025-01-24 17:12:00,314.38,0.2407,0.02,51.25,105.34,42.88,0
2025-01-24 17:13:00,310.08,0.4569,0.02,51.11,104.77,35.44,0
2025-01-24 17:14:00,312.79,0.4238,0.02,51.16,104.7,39.81,0
2025-01-24 17:15:00,294.68,0.4245,0.02,59.9,103.62,36.01,0
2025-01-24 17:16:00,293.17,0.27,0.02,42.16,106.89,42.12,0
2025-01-24 17:17:00,294.24,0.3939,0.02,43.69,108.92,43.46,0
2025-01-24 17:18:00,310.37,0.3927,0.02,49.93,108.17,36.29,0
2025-01-24 17:19:00,309.14,0.2068,0.01,59.51,107.29,43.34,0
2025-01-24 17:20:00,307.41,0.2486,0.01,46.72,106.79,41.11,0
2025-01-24 17:21:00,298.57,0.129,0.01,49.15,100.81,39.76,0
2025-01-24 17:22:00,314.4,0.3291,0.01,50.59,101.05,44.29,0
2025-01-24 17:23:00,307.21,0.4286,0.02,42.02,102.91,43.84,0
2025-01-24 17:24:00,295.64,0.2162,0.02,51.91,108.95,40.69,0
2025-01-24 17:25:00,293.59,0.1545,0.02,42.26,107.52,42.83,0
2025-01-24 17:26:00,296.37,0.1579,0.02,43.22,109.14,44.71,0
2025-01-24 17:27:00,307.06,0.2798,0.02,56.63,109.86,36.15,0
2025-01-24 17:28:00,297.85,0.4149,0.02,47.38,105.02,44.13,0
2025-01-24 17:29:00,295.9,0.2817,0.01,47.03,108.99,38.24,0
2025-01-24 17:30:00,304.94,0.2321,0.02,40.55,103.23,36.48,0
2025-01-24 17:31:00,310.46,0.3121,0.02,56.03,103.59,43.16,0
2025-01-24 17:32:00,311.04,0.4593,0.02,42.19,101.7,41.59,0
2025-01-24 17:33:00,303.07,0.3636,0.02,45.99,101.84,41.15,0
2025-01-24 17:34:00,295.63,0.4306,0.02,41.54,108.17,39.42,0
2025-01-24 17:35:00,297.85,0.327,0.01,50.86,102.15,44.58,0
2025-01-24 17:36:00,300.87,0.4278,0.01,45.69,101.84,40.0,0
2025-01-24 17:37:00,306.57,0.2564,0.02,58.11,101.59,42.3,0
2025-01-24 17:38:00,310.6,0.1548,0.02,52.17,105.0,43.79,0
2025-01-24 17:39:00,302.98,0.1263,0.02,45.46,106.11,40.14,0
2025-01-24 17:40:00,292.78,0.3986,0.01,52.51,101.65,39.58,0
2025-01-24 17:41:00,292.15,0.1538,0.01,51.61,100.64,44.21,0
2025-01-24 17:42:00,305.39,0.3112,0.02,42.34,100.25,35.04,0
2025-01-24 17:43:00,292.27,0.1308,0.02,53.45,107.6,43.17,0
2025-01-24 17:44:00,299.05,0.3153,0.01,49.18,105.88,38.94,0
2025-01-24 17:45:00,304.59,0.4978,0.02,52.7,108.56,41.07,0
2025-01-24 17:46:00,300.49,0.1979,0.02,55.8,109.55,37.62,0
2025-01-24 17:47:00,307.43,0.216,0.01,49.8,102.93,38.82,0
2025-01-24 17:48:00,297.27,0.2202,0.01,48.94,100.92,35.98,0
2025-01-24 17:49:00,291.63,0.2361,0.02,42.83,107.66,35.07,0
2025-01-24 17:50:00,313.88,0.3112,0.01,48.67,106.19,42.36,0
2025-01-24 17:51:00,292.49,0.4304,0.01,59.33,105.94,44.9,0
2025-01-24 17:52:00,307.29,0.3662,0.02,48.17,102.86,38.35,0
